departure time,arrival time,date change,departure airport,arrival airport,price,airline,distinct airline count,stop airport,stop count,overhead bin access,day
15:00,17:10,0,YYZ,YVR,227,F8,1,,0,0,1
22:45,00:52,1,YYZ,YVR,287,"PD, TS",2,,0,0,1
07:40,09:50,0,YYZ,YVR,297,F8,1,,0,0,1
22:25,00:40,1,YYZ,YVR,313,WS,1,,0,0,1
06:30,08:20,0,YYZ,YVR,337,AC,1,,0,1,1
18:30,09:46,1,YYZ,YVR,372,WS,1,YHZ,1,0,1
14:45,21:25,0,YTZ,YVR,428,PD(Inc),1,YUL,1,0,1
16:45,21:25,0,YTZ,YVR,428,PD(Inc),1,YUL,1,0,1
08:10,14:12,0,YYZ,YVR,432,"AC(Rouge), AC(Jazz)",2,YQR,1,1,1
16:35,21:19,0,YYZ,YVR,433,"AC(Rouge), AC(Jazz)",2,YXE,1,1,1
07:00,09:07,0,YYZ,YVR,435,"PD, TS",2,,0,0,1
16:35,21:25,0,YYZ,YVR,435,PD,1,YUL,1,0,1
16:35,06:43,1,YYZ,YVR,462,"AC(Rouge), AC(Jazz)",2,YXE,1,1,1
15:20,09:46,1,YYZ,YVR,464,WS,1,YHZ,1,0,1
21:45,11:05,1,YYZ,YVR,466,WS,1,"YXE, YYC",2,0,1
21:45,11:05,1,YYZ,YVR,466,WS,1,"YXE, YYC",2,0,1
21:45,11:35,1,YYZ,YVR,466,WS,1,"YXE, YYC",2,0,1
21:45,11:35,1,YYZ,YVR,466,WS,1,"YXE, YYC",2,0,1
21:45,11:56,1,YYZ,YVR,466,WS,1,YXE,1,0,1
21:45,16:36,1,YYZ,YVR,466,WS,1,YXE,1,0,1
09:15,20:30,0,YYZ,YVR,470,AC(Jazz),1,YLW,1,1,1
09:15,21:30,0,YYZ,YVR,470,AC(Jazz),1,YLW,1,1,1
20:10,08:43,1,YYZ,YVR,470,"AC(Rouge), AC(Jazz)",2,YYJ,1,1,1
08:10,19:12,0,YYZ,YVR,475,"AC(Rouge), AC(Jazz)",2,YQR,1,1,1
20:20,09:58,1,YTZ,YVR,483,AC(Jazz),1,YUL,1,1,1
22:30,07:00,1,YYZ,YVR,483,AC,1,YWG,1,1,1
22:30,07:33,1,YYZ,YVR,483,AC,1,"YWG, YYC",2,1,1
12:30,21:25,0,YTZ,YVR,485,PD(Inc),1,YUL,1,0,1
23:30,09:58,1,YYZ,YVR,489,AC,1,YUL,1,1,1
07:20,11:15,0,YTZ,YVR,496,PD(Inc),1,YOW,1,1,1
07:00,11:15,0,YYZ,YVR,503,PD,1,YOW,1,1,1
07:45,09:52,0,YYZ,YVR,503,AC,1,,0,1,1
08:30,10:38,0,YYZ,YVR,503,AC,1,,0,1,1
10:15,12:22,0,YYZ,YVR,503,AC,1,,0,1,1
18:40,20:47,0,YYZ,YVR,503,"PD, TS",2,,0,1,1
21:45,11:05,1,YYZ,YVR,509,WS,1,"YQR, YYC",2,0,1
21:45,11:05,1,YYZ,YVR,509,WS,1,"YQR, YYC",2,0,1
21:45,11:35,1,YYZ,YVR,509,WS,1,"YQR, YYC",2,0,1
21:45,11:35,1,YYZ,YVR,509,WS,1,"YQR, YYC",2,0,1
21:45,17:41,1,YYZ,YVR,509,WS,1,YQR,1,0,1
21:45,10:34,1,YYZ,YVR,530,WS,1,"YQR, YYC",2,0,1
21:45,10:34,1,YYZ,YVR,530,WS,1,"YQR, YYC",2,0,1
21:45,10:34,1,YYZ,YVR,585,WS,1,"YXE, YYC",2,0,1
21:45,10:34,1,YYZ,YVR,585,WS,1,"YXE, YYC",2,0,1
16:20,06:43,1,YTZ,YVR,606,AC(Jazz),1,"YOW, YYC",2,1,1
16:20,07:33,1,YTZ,YVR,606,AC(Jazz),1,"YOW, YYC",2,1,1
16:35,12:00,1,YYZ,YVR,614,"AC(Rouge), AC(Jazz)",2,YXE,1,1,1
07:00,10:35,1,YTZ,YVR,632,PD(Inc),1,YUL,1,1,1
08:50,10:35,1,YTZ,YVR,632,PD(Inc),1,YUL,1,1,1
11:00,10:35,1,YTZ,YVR,632,PD(Inc),1,YUL,1,1,1
12:30,10:35,1,YTZ,YVR,632,PD(Inc),1,YUL,1,1,1
14:45,10:35,1,YTZ,YVR,632,PD(Inc),1,YUL,1,1,1
16:45,10:35,1,YTZ,YVR,632,PD(Inc),1,YUL,1,1,1
18:00,10:35,1,YTZ,YVR,632,PD(Inc),1,YUL,1,1,1
18:00,21:25,1,YTZ,YVR,632,PD(Inc),1,YUL,1,1,1
21:40,10:35,1,YTZ,YVR,632,PD(Inc),1,YUL,1,1,1
21:40,21:25,1,YTZ,YVR,632,PD(Inc),1,YUL,1,1,1
16:35,10:35,1,YYZ,YVR,639,PD,1,YUL,1,1,1
19:30,10:35,1,YYZ,YVR,639,"TS, PD",2,YUL,1,1,1
23:15,10:35,1,YYZ,YVR,639,PD,1,YUL,1,1,1
11:20,06:43,1,YTZ,YVR,645,AC(Jazz),1,"YOW, YYC",2,1,1
11:20,07:33,1,YTZ,YVR,645,AC(Jazz),1,"YOW, YYC",2,1,1
16:20,12:13,1,YTZ,YVR,653,"AC(Jazz), AC(Jazz)",2,"YOW, YYC, YEG",3,1,1
16:20,15:08,1,YTZ,YVR,653,AC(Jazz),1,"YOW, YYC",2,1,1
16:20,19:18,1,YTZ,YVR,653,AC(Jazz),1,"YOW, YYC",2,1,1
17:20,12:13,1,YTZ,YVR,653,"AC(Jazz), AC(Jazz)",2,"YUL, YYC, YEG",3,1,1
17:20,13:18,1,YTZ,YVR,653,"AC(Jazz), AC(Jazz)",2,"YUL, YYC, YEG",3,1,1
17:20,15:08,1,YTZ,YVR,653,AC(Jazz),1,"YUL, YYC",2,1,1
17:20,19:18,1,YTZ,YVR,653,AC(Jazz),1,"YUL, YYC",2,1,1
18:20,06:43,1,YTZ,YVR,653,AC(Jazz),1,"YUL, YYC",2,1,1
18:20,07:33,1,YTZ,YVR,653,AC(Jazz),1,"YUL, YYC",2,1,1
18:20,12:13,1,YTZ,YVR,653,"AC(Jazz), AC(Jazz)",2,"YUL, YYC, YEG",3,1,1
18:20,13:18,1,YTZ,YVR,653,"AC(Jazz), AC(Jazz)",2,"YUL, YYC, YEG",3,1,1
18:20,15:08,1,YTZ,YVR,653,AC(Jazz),1,"YUL, YYC",2,1,1
18:20,19:18,1,YTZ,YVR,653,AC(Jazz),1,"YUL, YYC",2,1,1
17:10,06:43,1,YYZ,YVR,660,AC,1,"YOW, YYC",2,1,1
10:30,12:37,0,YYZ,YVR,672,"PD, TS",2,,0,1,1
13:25,15:29,0,YYZ,YVR,672,"PD, TS",2,,0,1,1
07:15,09:22,0,YYZ,YVR,684,AC,1,,0,1,1
08:05,10:01,0,YYZ,YVR,684,AC,1,,0,1,1
09:00,11:07,0,YYZ,YVR,684,AC,1,,0,1,1
09:50,11:40,0,YYZ,YVR,684,AC,1,,0,1,1
12:00,14:07,0,YYZ,YVR,684,AC,1,,0,1,1
14:45,16:52,0,YYZ,YVR,684,AC,1,,0,1,1
17:15,19:22,0,YYZ,YVR,684,AC,1,,0,1,1
18:45,20:41,0,YYZ,YVR,684,AC,1,,0,1,1
19:15,21:23,0,YYZ,YVR,684,AC,1,,0,1,1
22:10,00:17,1,YYZ,YVR,684,AC,1,,0,1,1
08:20,15:45,0,YTZ,YVR,686,AC(Jazz),1,YUL,1,1,1
15:20,20:36,0,YTZ,YVR,686,AC(Jazz),1,YUL,1,1,1
16:20,20:20,0,YTZ,YVR,686,AC(Jazz),1,YOW,1,1,1
17:20,00:20,1,YTZ,YVR,686,AC(Jazz),1,YUL,1,1,1
18:20,00:20,1,YTZ,YVR,686,AC(Jazz),1,YUL,1,1,1
19:20,00:03,1,YTZ,YVR,686,AC(Jazz),1,YOW,1,1,1
15:20,11:10,1,YTZ,YVR,691,"AC(Jazz), AC(Rouge), AC(Jazz)",3,"YUL, YLW",2,1,1
15:20,12:10,1,YTZ,YVR,691,"AC(Jazz), AC(Rouge), AC(Jazz)",3,"YUL, YLW",2,1,1
15:20,15:50,1,YTZ,YVR,691,"AC(Jazz), AC(Rouge), AC(Jazz)",3,"YUL, YLW",2,1,1
11:20,15:08,1,YTZ,YVR,693,AC(Jazz),1,"YOW, YYC",2,1,1
06:30,11:38,0,YYZ,YVR,693,AC,1,YUL,1,1,1
07:00,11:38,0,YYZ,YVR,693,AC,1,YUL,1,1,1
07:40,14:00,0,YYZ,YVR,693,WS,1,YEG,1,1,1
08:35,12:47,0,YYZ,YVR,693,"AC(Rouge), AC(Jazz)",2,YYJ,1,1,1
09:15,15:50,0,YYZ,YVR,693,AC(Jazz),1,YLW,1,1,1
10:00,12:18,0,YYZ,YVR,693,WS,1,,0,1,1
12:00,14:14,0,YYZ,YVR,693,WS,1,,0,1,1
12:00,15:23,0,YYZ,YVR,693,"AC(Rouge), AC(Jazz)",2,YYJ,1,1,1
12:00,17:58,0,YYZ,YVR,693,"AC(Rouge), AC(Jazz)",2,YYJ,1,1,1
14:00,16:14,0,YYZ,YVR,693,WS,1,,0,1,1
16:00,18:14,0,YYZ,YVR,693,WS,1,,0,1,1
17:10,00:03,1,YYZ,YVR,693,AC,1,YOW,1,1,1
19:10,00:03,1,YYZ,YVR,693,AC,1,YOW,1,1,1
20:00,22:15,0,YYZ,YVR,693,WS,1,,0,1,1
12:20,06:43,1,YTZ,YVR,699,AC(Jazz),1,"YUL, YYC",2,1,1
12:20,07:33,1,YTZ,YVR,699,AC(Jazz),1,"YUL, YYC",2,1,1
12:20,15:08,1,YTZ,YVR,699,AC(Jazz),1,"YUL, YYC",2,1,1
15:20,15:08,1,YTZ,YVR,699,AC(Jazz),1,"YUL, YYC",2,1,1
11:20,06:55,1,YTZ,YVR,714,"AC(Jazz), AC(Jazz), AC(Rouge), AC(Jazz)",3,"YOW, YUL, YLW",3,1,1
11:20,06:43,1,YTZ,YVR,725,"AC(Jazz), AC(Jazz)",2,"YOW, YUL, YYC",3,1,1
11:20,07:33,1,YTZ,YVR,725,"AC(Jazz), AC(Jazz)",2,"YOW, YUL, YYC",3,1,1
16:20,08:43,1,YTZ,YVR,726,AC(Jazz),1,"YOW, YYC",2,1,1
16:20,11:58,1,YTZ,YVR,726,AC(Jazz),1,"YOW, YYC",2,1,1
16:20,12:58,1,YTZ,YVR,726,AC(Jazz),1,"YOW, YYC",2,1,1
16:20,17:18,1,YTZ,YVR,726,AC(Jazz),1,"YOW, YYC",2,1,1
16:20,20:33,1,YTZ,YVR,726,AC(Jazz),1,"YOW, YYC",2,1,1
17:20,06:43,1,YTZ,YVR,726,AC(Jazz),1,"YUL, YYC",2,1,1
17:20,07:33,1,YTZ,YVR,726,AC(Jazz),1,"YUL, YYC",2,1,1
17:20,11:58,1,YTZ,YVR,726,AC(Jazz),1,"YUL, YYC",2,1,1
17:20,12:58,1,YTZ,YVR,726,AC(Jazz),1,"YUL, YYC",2,1,1
17:20,17:18,1,YTZ,YVR,726,AC(Jazz),1,"YUL, YYC",2,1,1
17:20,20:33,1,YTZ,YVR,726,AC(Jazz),1,"YUL, YYC",2,1,1
18:20,11:58,1,YTZ,YVR,726,AC(Jazz),1,"YUL, YYC",2,1,1
18:20,12:58,1,YTZ,YVR,726,AC(Jazz),1,"YUL, YYC",2,1,1
18:20,17:18,1,YTZ,YVR,726,AC(Jazz),1,"YUL, YYC",2,1,1
18:20,20:33,1,YTZ,YVR,726,AC(Jazz),1,"YUL, YYC",2,1,1
12:20,19:10,0,YTZ,YVR,728,AC(Jazz),1,YUL,1,1,1
08:35,15:23,0,YYZ,YVR,730,"AC(Rouge), AC(Jazz)",2,YYJ,1,1,1
08:35,17:58,0,YYZ,YVR,730,"AC(Rouge), AC(Jazz)",2,YYJ,1,1,1
08:35,19:08,0,YYZ,YVR,730,"AC(Rouge), AC(Jazz)",2,YYJ,1,1,1
08:35,20:58,0,YYZ,YVR,730,"AC(Rouge), AC(Jazz)",2,YYJ,1,1,1
09:15,18:50,0,YYZ,YVR,730,AC(Jazz),1,YLW,1,1,1
12:00,19:08,0,YYZ,YVR,730,"AC(Rouge), AC(Jazz)",2,YYJ,1,1,1
12:00,20:58,0,YYZ,YVR,730,"AC(Rouge), AC(Jazz)",2,YYJ,1,1,1
20:10,06:33,1,YYZ,YVR,730,"AC(Rouge), AC(Jazz)",2,YYJ,1,1,1
20:30,06:55,1,YYZ,YVR,730,AC(Jazz),1,YLW,1,1,1
12:00,21:19,0,YYZ,YVR,731,"AC(Rouge), AC(Jazz)",2,YXE,1,1,1
21:00,06:43,1,YYZ,YVR,731,"AC(Rouge), AC(Jazz)",2,YXE,1,1,1
18:10,06:43,1,YYZ,YVR,733,AC,1,"YOW, YYC",2,1,1
07:40,14:35,0,YYZ,YVR,734,WS(Encore),1,"YEG, YYC",2,1,1
08:00,12:35,0,YYZ,YVR,734,WS,1,YYC,1,1,1
08:00,13:35,0,YYZ,YVR,734,WS,1,YYC,1,1,1
08:00,14:35,0,YYZ,YVR,734,WS,1,YYC,1,1,1
11:59,17:41,0,YYZ,YVR,734,WS(Encore),1,"YWG, YQR",2,1,1
13:05,19:12,0,YYZ,YVR,734,"AC(Rouge), AC(Jazz)",2,YQR,1,1,1
18:10,00:03,1,YYZ,YVR,734,AC,1,YOW,1,1,1
20:55,06:52,1,YYZ,YVR,735,"AC(Rouge), AC(Jazz)",2,YQR,1,1,1
09:20,20:20,0,YTZ,YVR,736,AC(Jazz),1,YOW,1,1,1
11:20,20:20,0,YTZ,YVR,736,AC(Jazz),1,YOW,1,1,1
11:20,00:03,1,YTZ,YVR,736,AC(Jazz),1,YOW,1,1,1
16:20,00:03,1,YTZ,YVR,736,AC(Jazz),1,YOW,1,1,1
12:20,11:10,1,YTZ,YVR,737,"AC(Jazz), AC(Rouge), AC(Jazz)",3,"YUL, YLW",2,1,1
09:30,11:15,1,YTZ,YVR,739,PD(Inc),1,YOW,1,1,1
11:40,11:15,1,YTZ,YVR,739,PD(Inc),1,YOW,1,1,1
14:30,11:15,1,YTZ,YVR,739,PD(Inc),1,YOW,1,1,1
14:30,21:33,1,YTZ,YVR,739,PD(Inc),1,YOW,1,1,1
15:30,11:15,1,YTZ,YVR,739,PD(Inc),1,YOW,1,1,1
15:30,21:33,1,YTZ,YVR,739,PD(Inc),1,YOW,1,1,1
17:15,11:15,1,YTZ,YVR,739,PD(Inc),1,YOW,1,1,1
17:15,21:33,1,YTZ,YVR,739,PD(Inc),1,YOW,1,1,1
18:55,11:15,1,YTZ,YVR,739,PD(Inc),1,YOW,1,1,1
18:55,21:33,1,YTZ,YVR,739,PD(Inc),1,YOW,1,1,1
20:55,11:15,1,YTZ,YVR,739,PD(Inc),1,YOW,1,1,1
20:55,21:33,1,YTZ,YVR,739,PD(Inc),1,YOW,1,1,1
07:40,16:10,0,YYZ,YVR,740,WS,1,YEG,1,1,1
21:15,06:38,1,YYZ,YVR,740,AC,1,YEG,1,1,1
21:15,12:58,1,YYZ,YVR,740,AC(Jazz),1,"YEG, YYC",2,1,1
22:15,07:41,1,YYZ,YVR,740,WS,1,YEG,1,1,1
22:20,07:39,1,YYZ,YVR,740,WS,1,YYC,1,1,1
22:20,08:34,1,YYZ,YVR,740,WS,1,YYC,1,1,1
22:30,06:38,1,YYZ,YVR,740,AC,1,YEG,1,1,1
22:30,07:38,1,YYZ,YVR,740,AC,1,YEG,1,1,1
07:20,15:45,0,YTZ,YVR,742,AC(Jazz),1,YUL,1,1,1
07:20,20:36,0,YTZ,YVR,742,AC(Jazz),1,YUL,1,1,1
08:20,20:36,0,YTZ,YVR,742,AC(Jazz),1,YUL,1,1,1
10:20,20:36,0,YTZ,YVR,742,AC(Jazz),1,YUL,1,1,1
12:20,20:36,0,YTZ,YVR,742,AC(Jazz),1,YUL,1,1,1
12:20,00:20,1,YTZ,YVR,742,AC(Jazz),1,YUL,1,1,1
15:20,00:20,1,YTZ,YVR,742,AC(Jazz),1,YUL,1,1,1
00:30,09:38,0,YYZ,YVR,743,AC,1,YOW,1,1,1
21:55,09:38,1,YYZ,YVR,743,AC,1,YOW,1,1,1
23:25,11:15,1,YYZ,YVR,746,PD,1,YOW,1,1,1
00:30,09:58,0,YYZ,YVR,749,AC(Jazz),1,YUL,1,1,1
00:30,11:38,0,YYZ,YVR,749,AC(Jazz),1,YUL,1,1,1
23:30,11:38,1,YYZ,YVR,749,AC,1,YUL,1,1,1
07:20,09:58,1,YTZ,YVR,752,AC(Jazz),1,YUL,1,1,1
08:20,19:10,1,YTZ,YVR,752,AC(Jazz),1,YUL,1,1,1
10:20,09:58,1,YTZ,YVR,752,AC(Jazz),1,YUL,1,1,1
12:20,09:58,1,YTZ,YVR,752,AC(Jazz),1,YUL,1,1,1
15:20,09:58,1,YTZ,YVR,752,AC(Jazz),1,YUL,1,1,1
15:20,00:20,2,YTZ,YVR,752,AC(Jazz),1,YUL,1,1,1
17:20,09:58,1,YTZ,YVR,752,AC(Jazz),1,YUL,1,1,1
17:20,00:20,2,YTZ,YVR,752,AC(Jazz),1,YUL,1,1,1
18:20,09:58,1,YTZ,YVR,752,AC(Jazz),1,YUL,1,1,1
18:20,19:10,1,YTZ,YVR,752,AC(Jazz),1,YUL,1,1,1
18:20,00:20,2,YTZ,YVR,752,AC(Jazz),1,YUL,1,1,1
20:20,19:10,1,YTZ,YVR,752,AC(Jazz),1,YUL,1,1,1
20:20,20:20,1,YTZ,YVR,752,"AC(Jazz), AC(Jazz)",2,"YUL, YOW",2,1,1
20:20,20:20,1,YTZ,YVR,752,"AC(Jazz), AC(Jazz)",2,"YUL, YOW",2,1,1
20:20,00:20,2,YTZ,YVR,752,AC(Jazz),1,YUL,1,1,1
00:30,15:45,0,YYZ,YVR,758,AC(Jazz),1,YUL,1,1,1
15:20,06:43,1,YTZ,YVR,772,AC(Jazz),1,"YUL, YYC",2,1,1
15:20,07:33,1,YTZ,YVR,772,AC(Jazz),1,"YUL, YYC",2,1,1
15:20,17:18,1,YTZ,YVR,772,AC(Jazz),1,"YUL, YYC",2,1,1
22:15,12:35,1,YYZ,YVR,777,WS,1,"YEG, YYC",2,1,1
22:30,12:58,1,YYZ,YVR,780,AC,1,"YWG, YYC",2,1,1
08:00,15:35,0,YYZ,YVR,782,WS,1,YYC,1,1,1
11:59,00:09,1,YYZ,YVR,782,WS,1,"YWG, YYC",2,1,1
11:59,00:09,1,YYZ,YVR,782,WS,1,"YWG, YYC",2,1,1
20:20,19:12,1,YTZ,YVR,783,"AC(Jazz), AC(Jazz), AC(Jazz)",2,"YUL, YQR",2,1,1
22:30,19:53,1,YYZ,YVR,784,AC,1,YWG,1,1,1
07:20,19:10,0,YTZ,YVR,784,AC(Jazz),1,YUL,1,1,1
08:20,19:10,0,YTZ,YVR,784,AC(Jazz),1,YUL,1,1,1
12:10,00:03,1,YYZ,YVR,785,AC,1,YOW,1,1,1
15:20,06:55,1,YTZ,YVR,786,"AC(Jazz), AC(Rouge), AC(Jazz)",3,"YUL, YLW",2,1,1
07:20,06:43,1,YTZ,YVR,788,AC(Jazz),1,"YUL, YYC",2,1,1
07:20,07:33,1,YTZ,YVR,788,AC(Jazz),1,"YUL, YYC",2,1,1
20:20,19:18,1,YTZ,YVR,788,AC(Jazz),1,"YUL, YYC",2,1,1
10:20,15:45,0,YTZ,YVR,790,AC(Jazz),1,YUL,1,1,1
11:20,00:20,1,YTZ,YVR,790,"AC(Jazz), AC(Jazz)",2,"YOW, YQB, YUL",3,1,1
11:20,00:20,1,YTZ,YVR,790,"AC(Jazz), AC(Jazz), AC(Rouge)",3,"YOW, YQB, YUL",3,1,1
12:20,00:03,1,YTZ,YVR,790,"AC(Jazz), AC(Jazz)",2,"YUL, YQB, YOW",3,1,1
16:15,20:33,0,YYZ,YVR,797,AC,1,YYC,1,1,1
07:20,06:55,1,YTZ,YVR,832,"AC(Jazz), AC(Rouge), AC(Jazz)",3,"YUL, YLW",2,1,1
07:20,00:03,1,YTZ,YVR,846,"AC(Jazz), AC(Jazz)",2,"YUL, YQB, YOW",3,1,1
10:20,19:10,0,YTZ,YVR,846,AC(Jazz),1,YUL,1,1,1
15:10,00:03,1,YYZ,YVR,847,AC,1,YOW,1,1,1
07:20,00:20,1,YTZ,YVR,858,AC(Jazz),1,YUL,1,1,1
08:20,00:20,1,YTZ,YVR,858,AC(Jazz),1,YUL,1,1,1
10:20,00:20,1,YTZ,YVR,858,AC(Jazz),1,YUL,1,1,1
17:20,20:36,1,YTZ,YVR,858,AC(Jazz),1,YUL,1,1,1
18:20,20:36,1,YTZ,YVR,858,AC(Jazz),1,YUL,1,1,1
20:20,15:08,1,YTZ,YVR,858,AC(Jazz),1,"YUL, YYC",2,1,1
20:20,20:36,1,YTZ,YVR,858,AC(Jazz),1,YUL,1,1,1
06:50,11:58,0,YYZ,YVR,859,AC,1,YYC,1,1,1
07:15,11:05,0,YYZ,YVR,859,WS,1,YYC,1,1,1
07:15,11:35,0,YYZ,YVR,859,WS,1,YYC,1,1,1
07:15,12:35,0,YYZ,YVR,859,WS,1,YYC,1,1,1
07:15,13:35,0,YYZ,YVR,859,WS,1,YYC,1,1,1
08:00,11:58,0,YYZ,YVR,859,AC,1,YYC,1,1,1
09:00,11:18,0,YYZ,YVR,859,WS,1,,0,1,1
10:35,15:08,0,YYZ,YVR,859,AC,1,YYC,1,1,1
12:00,16:10,0,YYZ,YVR,859,WS,1,YEG,1,1,1
15:10,20:20,0,YYZ,YVR,859,AC,1,YOW,1,1,1
20:00,00:09,1,YYZ,YVR,859,WS,1,YYC,1,1,1
07:00,21:25,0,YTZ,YVR,863,PD(Inc),1,YUL,1,1,1
08:50,21:25,0,YTZ,YVR,863,PD(Inc),1,YUL,1,1,1
11:00,21:25,0,YTZ,YVR,863,PD(Inc),1,YUL,1,1,1
12:20,21:47,0,YTZ,YVR,867,AC(Jazz),1,"YUL, YHZ",2,1,1
22:20,12:35,1,YYZ,YVR,870,WS,1,YYC,1,1,1
22:20,13:35,1,YYZ,YVR,870,WS,1,YYC,1,1,1
22:20,14:35,1,YYZ,YVR,870,WS,1,YYC,1,1,1
22:20,15:35,1,YYZ,YVR,870,WS,1,YYC,1,1,1
18:50,15:08,1,YYZ,YVR,876,AC,1,YYC,1,1,1
20:20,17:18,1,YTZ,YVR,894,AC(Jazz),1,"YUL, YYC",2,1,1
22:30,12:25,1,YYZ,YVR,896,AC,1,YHZ,1,1,1
22:15,12:35,1,YYZ,YVR,906,WS,1,"YEG, YYC",2,1,1
07:20,21:47,0,YTZ,YVR,923,AC(Jazz),1,"YUL, YHZ",2,1,1
22:15,14:00,1,YYZ,YVR,929,WS,1,YEG,1,1,1
22:15,16:10,1,YYZ,YVR,929,WS,1,YEG,1,1,1
22:15,19:11,1,YYZ,YVR,929,WS,1,YEG,1,1,1
22:20,16:35,1,YYZ,YVR,943,WS,1,YYC,1,1,1
20:35,16:16,1,YYZ,YVR,956,WS(Encore),1,YLW,1,1,1
19:40,12:13,1,YYZ,YVR,963,AC,1,YEG,1,1,1
21:15,12:13,1,YYZ,YVR,963,AC,1,YEG,1,1,1
21:15,13:18,1,YYZ,YVR,963,AC,1,YEG,1,1,1
21:15,18:28,1,YYZ,YVR,963,AC,1,YEG,1,1,1
22:30,12:13,1,YYZ,YVR,963,AC,1,YEG,1,1,1
22:30,13:18,1,YYZ,YVR,963,AC,1,YEG,1,1,1
22:30,18:28,1,YYZ,YVR,963,AC,1,YEG,1,1,1
09:20,00:03,1,YTZ,YVR,1021,AC(Jazz),1,YOW,1,1,1
19:20,09:38,1,YTZ,YVR,1021,AC(Jazz),1,YOW,1,1,1
00:30,20:20,0,YYZ,YVR,1028,AC,1,YOW,1,1,1
20:30,17:18,1,YYZ,YVR,1077,AC,1,YYC,1,1,1
18:20,15:45,1,YTZ,YVR,1087,AC(Jazz),1,YUL,1,1,1
20:20,11:38,1,YTZ,YVR,1087,AC(Jazz),1,YUL,1,1,1
20:20,15:45,1,YTZ,YVR,1087,AC(Jazz),1,YUL,1,1,1
00:30,20:36,0,YYZ,YVR,1094,AC(Jazz),1,YUL,1,1,1
23:30,19:10,1,YYZ,YVR,1094,AC,1,YUL,1,1,1
07:20,21:47,0,YTZ,YVR,1111,AC(Jazz),1,"YUL, YHZ",2,1,1
00:30,19:10,0,YYZ,YVR,1113,AC(Jazz),1,YUL,1,1,1
00:30,09:58,0,YYZ,YVR,1315,AC(Pal),1,"YOW, YUL",2,1,1
09:20,19:10,0,YTZ,YVR,1362,"AC(Jazz), AC(Jazz)",2,"YOW, YUL",2,1,1
11:20,19:10,0,YTZ,YVR,1362,"AC(Jazz), AC(Jazz)",2,"YOW, YUL",2,1,1
12:20,19:18,0,YTZ,YVR,1402,AC(Jazz),1,"YUL, YYC",2,1,1
07:20,19:18,0,YTZ,YVR,1459,AC(Jazz),1,"YUL, YYC",2,1,1
08:20,19:18,0,YTZ,YVR,1459,AC(Jazz),1,"YUL, YYC",2,1,1
00:30,11:38,0,YYZ,YVR,1538,AC(Pal),1,"YOW, YUL",2,1,1
10:20,19:18,0,YTZ,YVR,1745,AC(Jazz),1,"YUL, YYC",2,1,1
00:30,12:58,0,YYZ,YVR,1808,AC(Jazz),1,"YUL, YYC",2,1,1
07:20,14:12,0,YTZ,YVR,1986,"AC(Jazz), AC(Jazz), AC(Jazz)",2,"YUL, YQR",2,1,1
09:20,15:45,0,YTZ,YVR,4728,"AC(Jazz), AC(Jazz)",2,"YOW, YUL",2,1,1
10:00,12:18,0,YYZ,YVR,226,WS,1,,0,0,2
14:00,16:14,0,YYZ,YVR,226,WS,1,,0,0,2
22:25,00:40,1,YYZ,YVR,226,WS,1,,0,0,2
22:15,07:07,1,YYZ,YVR,237,WS,1,YWG,1,0,2
22:10,00:20,1,YYZ,YVR,272,F8,1,,0,0,2
14:45,21:25,0,YTZ,YVR,280,PD(Inc),1,YUL,1,0,2
16:45,21:25,0,YTZ,YVR,280,PD(Inc),1,YUL,1,0,2
22:45,00:52,1,YYZ,YVR,287,"PD, TS",2,,0,0,2
16:35,21:25,0,YYZ,YVR,287,PD,1,YUL,1,0,2
07:40,09:50,0,YYZ,YVR,297,F8,1,,0,0,2
09:00,11:07,0,YYZ,YVR,310,AC,1,,0,1,2
22:10,00:17,1,YYZ,YVR,310,AC,1,,0,1,2
07:20,11:15,0,YTZ,YVR,319,PD(Inc),1,YOW,1,0,2
09:15,21:33,0,YTZ,YVR,319,"PD(Inc), PD(Inc)",2,"YQT, YOW",2,0,2
14:30,21:33,0,YTZ,YVR,319,PD(Inc),1,YOW,1,0,2
15:30,21:33,0,YTZ,YVR,319,PD(Inc),1,YOW,1,0,2
17:15,21:33,0,YTZ,YVR,319,PD(Inc),1,YOW,1,0,2
16:30,21:35,0,YYZ,YVR,322,"WS, F8",2,YWG,1,0,2
07:00,11:15,0,YYZ,YVR,325,PD,1,YOW,1,0,2
16:45,21:33,0,YYZ,YVR,325,PD,1,YOW,1,0,2
06:30,08:20,0,YYZ,YVR,337,AC,1,,0,1,2
12:30,21:25,0,YTZ,YVR,337,PD(Inc),1,YUL,1,0,2
15:20,09:46,1,YYZ,YVR,372,WS,1,YHZ,1,0,2
18:30,09:46,1,YYZ,YVR,372,WS,1,YHZ,1,0,2
10:05,21:25,0,YYZ,YVR,376,PD,1,"YHZ, YUL",2,0,2
10:05,21:33,0,YYZ,YVR,376,PD,1,"YHZ, YOW",2,0,2
23:15,11:15,1,YYZ,YVR,376,PD,1,"YHZ, YOW",2,0,2
07:00,09:07,0,YYZ,YVR,378,"PD, TS",2,,0,0,2
22:15,10:55,1,YYZ,YVR,383,WS,1,"YWG, YEG",2,0,2
16:20,20:20,0,YTZ,YVR,426,AC(Jazz),1,YOW,1,1,2
17:20,00:20,1,YTZ,YVR,426,AC(Jazz),1,YUL,1,1,2
